"id","member","subject","period","codes","date","hour"
430797,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-19,9
430798,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-20,20
430799,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-21,8
430800,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-22,20
430801,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-23,8
430802,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-26,9
430803,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-27,20
430804,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-28,20
430805,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-29,8
430806,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2012","PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE, PPERMENE",2012-03-30,9
46185,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-01,8
46186,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-04,8
46187,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-05,8
46188,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-06,10
46189,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-07,8
46190,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-11,8
46191,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-12,9
46192,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-13,9
46193,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-14,9
46194,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-15,20
46195,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-18,20
46196,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-19,20
46197,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-20,20
46198,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-21,20
46199,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-22,8
46200,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-25,20
46201,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-26,20
46202,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-27,8
46203,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-28,9
46204,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2013",PPERMENE,2013-03-29,20
86730,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-03,9
86710,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-03,9
86711,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-04,19
86731,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-04,19
86732,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-05,8
86712,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-05,8
86713,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-06,19
86733,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-06,19
86734,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-07,9
86714,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-07,9
86715,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-11,19
86735,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-11,19
86736,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-12,20
86716,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-12,20
86737,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-13,20
86717,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-13,20
86738,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-14,20
86718,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-14,20
86719,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-17,20
86739,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-17,20
86740,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-18,9
86720,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-18,9
86721,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-19,9
86741,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-19,9
86722,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-20,20
86742,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-20,20
86743,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-21,20
86723,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-21,20
86744,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-24,20
86724,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-24,20
86725,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-25,20
86745,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-25,20
86746,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-26,9
86726,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-26,9
86747,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-27,9
86727,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-27,9
86748,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-28,9
86728,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-28,9
86729,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2014","POBOR250,POBOR259",2014-03-31,20
86749,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2014",PPERMENE,2014-03-31,20
132710,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-02,18
132689,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-02,18
132690,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-03,19
132711,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-03,19
132712,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-04,19
132691,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-04,19
132713,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-05,19
132692,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-05,19
132693,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-06,19
132714,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-06,19
132694,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-10,19
132715,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-10,19
132695,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-11,19
132716,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-11,19
132717,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-12,19
132696,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-12,19
132718,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-13,19
132697,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-13,19
132698,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-16,19
132719,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-16,19
132720,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-17,19
132699,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-17,19
132721,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-18,19
132700,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-18,19
132722,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-19,19
132701,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-19,19
132723,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-20,19
132702,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-20,19
132703,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-23,19
132724,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-23,19
132725,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-24,19
132704,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-24,19
132705,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-25,19
132726,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-25,19
132706,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-26,19
132727,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-26,19
132728,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-27,20
132707,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-27,20
132708,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-30,19
132729,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-30,19
132730,"ОАО ""Пермэнергосбыт""",Пермский край,"03.2015",PPERMENE,2015-03-31,20
132709,"ОАО ""Оборонэнергосбыт""",Пермский край,"03.2015","POBOR159,POBOR475,POBOR250,POBOR259",2015-03-31,20
180576,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-01,18
180597,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-01,18
180598,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-02,19
180577,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-02,19
180578,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-03,19
180599,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-03,19
180600,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-04,19
180579,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-04,19
180580,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-09,18
180601,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-09,18
180581,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-10,19
180602,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-10,19
180582,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-11,19
180603,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-11,19
180604,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-14,19
180583,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-14,19
180605,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-15,8
180584,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-15,8
180606,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-16,8
180585,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-16,8
180586,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-17,19
180607,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-17,19
180608,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-18,19
180587,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-18,19
180609,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-21,19
180588,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-21,19
180589,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-22,19
180610,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-22,19
180590,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-23,8
180611,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-23,8
180591,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-24,19
180612,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-24,19
180613,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-25,19
180592,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-25,19
180614,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-28,20
180593,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-28,20
180594,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-29,19
180615,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-29,19
180595,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-30,19
180616,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-30,19
180617,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2016",PPERMENE,2016-03-31,19
180596,"АО ""Оборонэнергосбыт""",Пермский край,"03.2016","POBOR259,POBOR250,POBOR159,POBOR475",2016-03-31,19
225741,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-01,20
225742,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-02,19
225743,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-03,18
225744,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-06,18
225745,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-07,19
225746,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-09,19
225747,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-10,19
225748,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-13,19
225749,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-14,19
225750,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-15,19
225751,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-16,19
225752,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-17,19
225753,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-20,12
225754,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-21,8
225755,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-22,9
225756,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-23,19
225757,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-24,20
225758,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-27,19
225759,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-28,19
225760,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-29,19
225761,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-30,20
225762,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2017",PPERMENE,2017-03-31,19
260523,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-01,8
260524,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-02,8
260525,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-05,12
260526,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-06,19
260527,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-07,8
260528,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-12,8
260529,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-13,8
260530,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-14,20
260531,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-15,19
260532,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-16,12
260533,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-19,8
260534,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-20,19
260535,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-21,19
260536,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-22,20
260537,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-23,20
260538,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-26,13
260539,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-27,19
260540,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-28,10
260541,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-29,20
260542,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2018",PPERMENE,2018-03-30,9
295505,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-01,19
295506,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-04,19
295507,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-05,19
295508,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-06,20
295509,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-07,19
295510,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-11,13
295511,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-12,20
295512,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-13,20
295513,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-14,19
295514,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-15,19
295515,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-18,19
295516,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-19,19
295517,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-20,20
295518,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-21,20
295519,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-22,19
295520,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-25,12
295521,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-26,12
295522,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-27,10
295523,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-28,20
295524,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2019",PPERMENE,2019-03-29,12
330466,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-02,18
330467,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-03,19
330468,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-04,19
330469,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-05,19
330470,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-06,8
330471,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-10,19
330472,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-11,20
330473,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-12,19
330474,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-13,19
330475,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-16,10
330476,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-17,13
330477,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-18,10
330478,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-19,19
330479,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-20,20
330480,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-23,19
330481,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-24,19
330482,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-25,12
330483,"ПАО ""Пермэнергосбыт""",Пермский край,"03.2020",PPERMENE,2020-03-26,12
