"date","p1","p2","p3","p4","p5","p6","subject"
2020-09-04 23:00:00.000,1849.121,1810.317,1407.647,1060.75,1030.26,2168.391,Пермский край
2020-09-05 00:00:00.000,1820.439,1797.868,1398.667,1030.08,997.5,2115.909,Пермский край
2020-09-05 01:00:00.000,1810.709,1638.724,1224.022,1002.47,992.13,2106.179,Пермский край
2020-09-05 02:00:00.000,1799.543,1538.984,1109.591,989.5,979.31,2095.013,Пермский край
2020-09-05 03:00:00.000,1773.909,1461.537,1005.467,986.74,976.71,2069.379,Пермский край
2020-09-05 04:00:00.000,1767.555,1400.153,937.889,994.9,984.69,2063.025,Пермский край
2020-09-05 05:00:00.000,1816.636,1272.751,861.07,1019.69,1008.5,2112.106,Пермский край
2020-09-05 06:00:00.000,1891.493,1267.231,942.173,1050.77,1037.84,2198.863,Пермский край
2020-09-05 07:00:00.000,1992.227,1216.305,970.02,1187.55,1170.59,2299.597,Пермский край
2020-09-05 08:00:00.000,2017.661,1486.552,1091.273,1291.11,1273.13,2325.031,Пермский край
2020-09-05 09:00:00.000,2048.13,2101.876,1112.208,1347.86,1316.94,2357.5,Пермский край
2020-09-05 10:00:00.000,2054.305,2045.521,1199.621,1334.66,1297.93,2363.675,Пермский край
2020-09-05 11:00:00.000,2053.003,1998.217,1215.212,1334.6,1298.72,2362.373,Пермский край
2020-09-05 12:00:00.000,2039.324,1950.312,1221.589,1333.22,1297.47,2348.694,Пермский край
2020-09-05 13:00:00.000,2018.627,1926.832,1245.288,1324.92,1288.83,2327.997,Пермский край
2020-09-05 14:00:00.000,2031.103,1950.588,1245.094,1329.29,1294.69,2340.473,Пермский край
2020-09-05 15:00:00.000,2018.9,2034.533,1224.459,1332.21,1303.45,2328.27,Пермский край
2020-09-05 16:00:00.000,2004.839,2071.862,1212.122,1331.95,1297.76,2314.209,Пермский край
2020-09-05 17:00:00.000,1986.913,2058.336,1210.401,1331.18,1298.07,2296.283,Пермский край
2020-09-05 18:00:00.000,2056.48,2049.071,1230.388,1332.57,1297.68,2353.95,Пермский край
2020-09-05 19:00:00.000,2081.614,2154.098,1342.859,1333.85,1297.14,2379.084,Пермский край
2020-09-05 20:00:00.000,2017.138,2154.639,1472.622,1268.7,1230.85,2314.608,Пермский край
2020-09-05 21:00:00.000,1941.823,2199.212,1437.759,1079.97,1027.58,2239.293,Пермский край
2020-09-05 22:00:00.000,1865.796,2205.315,1363.963,1049.05,1014.61,2163.266,Пермский край
2020-09-05 23:00:00.000,1827.967,2069.539,1257.886,1010.76,987.87,2125.437,Пермский край
2020-09-06 00:00:00.000,1816.055,2105.137,1274.974,1010.84,985.75,2116.525,Пермский край
2020-09-06 01:00:00.000,1816.488,1873.332,1034.476,978.79,966.15,2116.958,Пермский край
2020-09-06 02:00:00.000,1798.771,1829.013,969.619,943.27,931.31,2099.241,Пермский край
2020-09-06 03:00:00.000,1764.096,1788.648,893.112,931.23,919.91,2064.566,Пермский край
2020-09-06 04:00:00.000,1760.727,1763.871,865.972,937.62,926.15,2061.197,Пермский край
2020-09-06 05:00:00.000,1794.789,1682.732,821.438,958.73,946.35,2095.259,Пермский край
2020-09-06 06:00:00.000,1862.387,1660.956,891.573,1006.97,992.59,2174.757,Пермский край
2020-09-06 07:00:00.000,1918.058,1609.462,904.294,1020.22,1004.28,2230.428,Пермский край
2020-09-06 08:00:00.000,1965.568,1798.67,1149.32,1164.97,1145.79,2277.938,Пермский край
2020-09-06 09:00:00.000,2014.189,1827.711,1229.066,1234.49,1209.47,2328.559,Пермский край
2020-09-06 10:00:00.000,2000.656,2004.487,1339.526,1259.47,1234.35,2315.026,Пермский край
2020-09-06 11:00:00.000,1998.769,2114.784,1348.53,1270.15,1249.63,2313.139,Пермский край
2020-09-06 12:00:00.000,1998.657,2075.505,1350.681,1267.83,1245.82,2313.027,Пермский край
2020-09-06 13:00:00.000,1986.0,2080.898,1370.31,1262.91,1240.86,2300.37,Пермский край
2020-09-06 14:00:00.000,1995.918,2171.432,1369.034,1271.74,1253.25,2310.288,Пермский край
2020-09-06 15:00:00.000,1990.872,2170.623,1384.09,1270.41,1251.56,2305.242,Пермский край
2020-09-06 16:00:00.000,1997.205,2054.271,1322.759,1267.3,1243.54,2311.575,Пермский край
2020-09-06 17:00:00.000,1975.206,2066.461,1285.185,1269.98,1247.05,2289.576,Пермский край
2020-09-06 18:00:00.000,2024.085,2105.347,1264.055,1276.97,1254.9,2326.555,Пермский край
2020-09-06 19:00:00.000,2081.69,2080.843,1394.664,1267.6,1246.65,2384.16,Пермский край
2020-09-06 20:00:00.000,1997.652,2162.985,1464.112,1117.38,1077.66,2300.122,Пермский край
2020-09-06 21:00:00.000,1937.417,2028.716,1638.631,1090.81,1068.46,2239.887,Пермский край
2020-09-06 22:00:00.000,1858.704,2027.982,1635.22,1075.63,1072.74,2161.174,Пермский край
2020-09-06 23:00:00.000,1809.308,1912.371,1513.713,1025.51,1007.26,2111.778,Пермский край
2020-09-07 00:00:00.000,1770.142,1677.751,1240.225,952.16,943.32,2095.412,Пермский край
2020-09-07 01:00:00.000,1770.159,1418.51,1049.193,914.45,904.95,2095.429,Пермский край
2020-09-07 02:00:00.000,1750.339,1231.808,837.624,885.21,876.05,2075.609,Пермский край
2020-09-07 03:00:00.000,1714.593,1010.698,657.763,857.93,849.13,2039.863,Пермский край
2020-09-07 04:00:00.000,1705.429,1159.573,722.35,922.55,913.13,2030.699,Пермский край
2020-09-07 05:00:00.000,1726.456,1323.715,779.978,954.97,946.07,2051.726,Пермский край
2020-09-07 06:00:00.000,1806.96,1501.431,925.669,998.22,988.53,2141.83,Пермский край
2020-09-07 07:00:00.000,1850.953,1631.844,1072.019,1056.55,1032.39,2185.823,Пермский край
2020-09-07 08:00:00.000,1911.101,1788.327,1254.02,1065.1,1034.06,2236.371,Пермский край
2020-09-07 09:00:00.000,1956.607,1752.107,1269.191,1051.18,1015.39,2283.877,Пермский край
2020-09-07 10:00:00.000,1931.012,1768.125,1264.507,1038.31,1004.79,2267.882,Пермский край
2020-09-07 11:00:00.000,1930.675,1772.344,1271.485,1062.69,1034.79,2267.545,Пермский край
2020-09-07 12:00:00.000,1927.439,1736.072,1232.462,1053.67,1023.53,2264.309,Пермский край
2020-09-07 13:00:00.000,1935.494,1754.657,1265.157,1046.84,1016.24,2262.764,Пермский край
2020-09-07 14:00:00.000,1945.771,1789.987,1313.712,1035.57,1004.79,2273.041,Пермский край
2020-09-07 15:00:00.000,1947.482,1889.612,1419.682,1049.58,1000.79,2274.752,Пермский край
2020-09-07 16:00:00.000,1956.191,1847.108,1377.835,1068.93,1039.67,2283.461,Пермский край
2020-09-07 17:00:00.000,1924.533,1872.697,1370.618,1089.7,1070.23,2261.403,Пермский край
2020-09-07 18:00:00.000,1962.356,1863.563,1388.842,1052.02,1022.5,2299.226,Пермский край
2020-09-07 19:00:00.000,2016.845,1790.587,1411.076,1026.69,986.57,2353.715,Пермский край
2020-09-07 20:00:00.000,1948.903,1989.625,1486.036,1029.56,997.71,2276.173,Пермский край
2020-09-07 21:00:00.000,1890.148,2152.517,1594.053,1030.72,1009.25,2217.418,Пермский край
2020-09-07 22:00:00.000,1816.896,2132.61,1612.046,1012.33,1003.94,2144.166,Пермский край
2020-09-07 23:00:00.000,1767.999,1815.335,1456.902,924.3,913.26,2095.269,Пермский край
2020-09-08 00:00:00.000,1741.024,1755.016,1337.826,894.74,885.45,2070.294,Пермский край
2020-09-08 01:00:00.000,1741.84,1250.587,1043.866,851.31,842.37,2071.11,Пермский край
2020-09-08 02:00:00.000,1762.448,988.566,796.377,838.22,828.34,2091.718,Пермский край
2020-09-08 03:00:00.000,1756.107,907.598,708.505,838.51,828.49,2085.377,Пермский край
2020-09-08 04:00:00.000,1784.282,1028.194,639.347,874.91,863.85,2113.552,Пермский край
2020-09-08 05:00:00.000,1843.721,1432.543,1050.777,954.17,941.78,2172.991,Пермский край
2020-09-08 06:00:00.000,1919.812,1656.818,1169.879,1013.55,1001.02,2258.682,Пермский край
2020-09-08 07:00:00.000,1982.608,1856.837,1428.456,1107.43,1074.57,2321.478,Пермский край
2020-09-08 08:00:00.000,1965.119,1965.887,1493.256,1161.81,1137.75,2294.389,Пермский край
2020-09-08 09:00:00.000,2011.649,2002.671,1563.825,1220.8,1198.96,2342.919,Пермский край
2020-09-08 10:00:00.000,1992.379,2085.413,1601.476,1210.86,1190.63,2333.249,Пермский край
2020-09-08 11:00:00.000,1985.867,2066.452,1560.212,1201.66,1176.6,2326.737,Пермский край
2020-09-08 12:00:00.000,1986.839,2123.919,1555.795,1147.58,1126.39,2327.709,Пермский край
2020-09-08 13:00:00.000,1972.231,2146.98,1459.724,1152.24,1131.72,2303.501,Пермский край
2020-09-08 14:00:00.000,1956.769,2313.612,1373.626,1105.1,1073.66,2288.039,Пермский край
2020-09-08 15:00:00.000,1955.318,2413.361,1459.078,1193.66,1166.92,2286.588,Пермский край
2020-09-08 16:00:00.000,1945.597,2313.383,1354.821,1183.54,1152.26,2276.867,Пермский край
2020-09-08 17:00:00.000,1932.496,2250.043,1284.978,1137.55,1105.42,2273.366,Пермский край
2020-09-08 18:00:00.000,1992.012,2295.818,1321.297,1132.45,1103.52,2332.882,Пермский край
2020-09-08 19:00:00.000,2013.975,2421.634,1462.063,1100.41,1067.26,2354.845,Пермский край
2020-09-08 20:00:00.000,1941.456,2517.211,1504.508,1076.64,1044.69,2272.726,Пермский край
2020-09-08 21:00:00.000,1882.009,2566.466,1493.905,1037.57,1007.29,2213.279,Пермский край
2020-09-08 22:00:00.000,1784.486,2586.586,1563.459,1021.57,988.71,2115.756,Пермский край
2020-09-08 23:00:00.000,1754.418,2215.319,1326.059,930.16,917.82,2085.688,Пермский край
2020-09-09 00:00:00.000,1712.74,2010.705,1058.402,876.34,865.36,2042.01,Пермский край
2020-09-09 01:00:00.000,1689.964,1541.175,855.803,828.15,818.61,2019.234,Пермский край
2020-09-09 02:00:00.000,1681.901,1293.701,595.133,810.64,801.19,2011.171,Пермский край
2020-09-09 03:00:00.000,1706.773,1153.95,480.353,811.9,801.63,2036.043,Пермский край
2020-09-09 04:00:00.000,1764.38,1326.865,507.609,862.19,850.37,2093.65,Пермский край
2020-09-09 05:00:00.000,1814.886,1542.139,691.684,890.51,877.03,2144.156,Пермский край
2020-09-09 06:00:00.000,1914.932,1768.659,987.898,1006.76,989.99,2253.802,Пермский край
2020-09-09 07:00:00.000,1956.849,1986.041,1167.413,1015.18,998.52,2295.719,Пермский край
2020-09-09 08:00:00.000,1975.946,2255.032,1323.819,1074.02,1049.72,2305.216,Пермский край
2020-09-09 09:00:00.000,1990.123,2365.478,1286.481,1097.18,1072.86,2321.393,Пермский край
2020-09-09 10:00:00.000,1986.023,2281.642,1284.219,1079.73,1053.59,2326.893,Пермский край
2020-09-09 11:00:00.000,1981.728,2244.957,1253.83,1081.59,1048.32,2322.598,Пермский край
2020-09-09 12:00:00.000,1983.219,2233.977,1329.554,1073.45,1048.04,2324.089,Пермский край
2020-09-09 13:00:00.000,1972.79,2278.199,1336.395,1073.6,1050.75,2304.06,Пермский край
2020-09-09 14:00:00.000,1968.795,2287.694,1331.176,1074.3,1049.96,2300.065,Пермский край
2020-09-09 15:00:00.000,1943.811,2400.521,1347.659,1086.95,1057.97,2275.081,Пермский край
2020-09-09 16:00:00.000,1938.956,2339.507,1277.099,1088.91,1055.14,2270.226,Пермский край
2020-09-09 17:00:00.000,1938.522,2302.421,1275.778,1083.5,1047.3,2279.392,Пермский край
2020-09-09 18:00:00.000,1996.68,2309.329,1288.24,1090.31,1055.73,2337.55,Пермский край
2020-09-09 19:00:00.000,2039.132,2341.014,1437.457,1079.33,1050.21,2380.002,Пермский край
2020-09-09 20:00:00.000,1941.181,2345.743,1599.791,1061.19,1035.26,2272.451,Пермский край
2020-09-09 21:00:00.000,1888.573,2430.572,1692.427,1037.69,1011.56,2219.843,Пермский край
2020-09-09 22:00:00.000,1788.183,2494.286,1695.479,998.53,961.87,2119.453,Пермский край
2020-09-09 23:00:00.000,1757.125,2218.386,1460.469,868.27,856.22,2088.395,Пермский край
2020-09-10 00:00:00.000,1728.648,2047.844,1186.383,877.14,865.02,2054.918,Пермский край
2020-09-10 01:00:00.000,1695.58,1752.499,1021.356,850.01,838.85,2021.85,Пермский край
2020-09-10 02:00:00.000,1696.577,1622.014,888.586,857.29,845.99,2022.847,Пермский край
2020-09-10 03:00:00.000,1720.199,1475.157,744.142,860.62,848.77,2046.469,Пермский край
2020-09-10 04:00:00.000,1759.833,1566.164,683.442,875.34,862.58,2086.103,Пермский край
2020-09-10 05:00:00.000,1825.394,1658.935,848.289,932.04,917.01,2151.664,Пермский край
2020-09-10 06:00:00.000,1912.208,1800.321,954.632,1003.0,987.66,2248.078,Пермский край
2020-09-10 07:00:00.000,1959.2,2151.01,1212.906,1077.79,1046.59,2295.07,Пермский край
2020-09-10 08:00:00.000,1951.755,2227.928,1296.765,1108.58,1080.86,2278.025,Пермский край
2020-09-10 09:00:00.000,1983.847,2383.272,1448.799,1217.05,1195.52,2312.117,Пермский край
2020-09-10 10:00:00.000,1963.938,2461.228,1509.646,1226.58,1206.98,2301.808,Пермский край
2020-09-10 11:00:00.000,1950.612,2431.697,1489.217,1229.03,1205.61,2288.482,Пермский край
2020-09-10 12:00:00.000,1954.814,2383.241,1438.72,1197.6,1174.13,2292.684,Пермский край
2020-09-10 13:00:00.000,1939.732,2482.699,1500.685,1183.56,1162.91,2268.002,Пермский край
2020-09-10 14:00:00.000,1928.75,2564.672,1570.352,1198.88,1176.72,2257.02,Пермский край
2020-09-10 15:00:00.000,1923.499,2638.091,1642.336,1231.72,1208.45,2251.769,Пермский край
2020-09-10 16:00:00.000,1925.489,2359.25,1422.23,1299.84,1270.87,2253.759,Пермский край
2020-09-10 17:00:00.000,1925.897,2365.989,1428.442,1286.25,1267.06,2263.767,Пермский край
2020-09-10 18:00:00.000,1996.422,2356.655,1476.181,1292.09,1263.17,2334.292,Пермский край
2020-09-10 19:00:00.000,2033.994,2579.23,1678.489,1243.05,1215.41,2371.864,Пермский край
2020-09-10 20:00:00.000,1954.364,2800.358,1822.96,1137.43,1116.31,2282.634,Пермский край
2020-09-10 21:00:00.000,1885.231,2576.569,1770.598,1030.49,1019.81,2213.501,Пермский край
2020-09-10 22:00:00.000,1811.218,2471.882,1656.015,1008.13,994.63,2139.488,Пермский край
2020-09-10 23:00:00.000,1769.637,2098.648,1255.224,899.84,886.74,2097.907,Пермский край
2020-09-11 00:00:00.000,1776.234,2036.175,1222.388,904.64,891.44,2078.704,Пермский край
2020-09-11 01:00:00.000,1738.729,1845.155,986.336,872.2,860.18,2041.199,Пермский край
2020-09-11 02:00:00.000,1751.211,1762.052,911.876,875.42,863.26,2053.681,Пермский край
2020-09-11 03:00:00.000,1761.192,1709.665,841.277,881.11,869.1,2063.662,Пермский край
2020-09-11 04:00:00.000,1802.292,1588.448,760.576,899.01,886.31,2104.762,Пермский край
2020-09-11 05:00:00.000,1883.1,1599.873,856.793,974.36,958.62,2185.57,Пермский край
2020-09-11 06:00:00.000,1922.9,1833.674,1103.907,1097.19,1079.41,2258.77,Пермский край
2020-09-11 07:00:00.000,1957.501,1977.456,1045.812,1119.36,1102.77,2293.371,Пермский край
2020-09-11 08:00:00.000,1980.904,2005.413,1122.018,1147.03,1131.81,2307.174,Пермский край
2020-09-11 09:00:00.000,2000.377,2136.743,1279.008,1153.23,1142.14,2328.647,Пермский край
2020-09-11 10:00:00.000,1986.759,2123.964,1252.202,1131.59,1122.69,2324.629,Пермский край
2020-09-11 11:00:00.000,1982.236,2139.673,1265.08,1139.09,1129.75,2320.106,Пермский край
2020-09-11 12:00:00.000,1986.232,2134.272,1263.095,1138.42,1128.26,2324.102,Пермский край
2020-09-11 13:00:00.000,1978.362,2108.83,1265.282,1128.07,1120.19,2294.732,Пермский край
2020-09-11 14:00:00.000,1961.581,2234.09,1342.799,1142.23,1132.45,2277.951,Пермский край
2020-09-11 15:00:00.000,1953.714,2321.004,1425.457,1164.07,1155.59,2270.084,Пермский край
2020-09-11 16:00:00.000,1965.286,2106.749,1212.704,1168.18,1159.27,2281.656,Пермский край
2020-09-11 17:00:00.000,1941.324,2028.181,1135.212,1155.08,1143.74,2279.194,Пермский край
2020-09-11 18:00:00.000,2013.422,2097.718,1274.904,1151.28,1139.13,2351.292,Пермский край
2020-09-11 19:00:00.000,2032.093,2275.923,1477.207,1163.02,1149.36,2369.963,Пермский край
2020-09-11 20:00:00.000,1972.419,2331.309,1476.484,1181.42,1165.43,2276.889,Пермский край
2020-09-11 21:00:00.000,1906.937,2294.45,1371.606,1158.17,1143.76,2211.407,Пермский край
2020-09-11 22:00:00.000,1818.024,2205.476,1468.04,1062.09,1048.51,2122.494,Пермский край
2020-09-11 23:00:00.000,1781.875,2031.067,1238.676,991.66,978.34,2086.345,Пермский край
2020-09-12 00:00:00.000,1817.836,1941.237,1605.377,1055.48,1040.47,2126.106,Пермский край
2020-09-12 01:00:00.000,1799.844,1705.181,1334.14,1000.8,986.69,2108.114,Пермский край
2020-09-12 02:00:00.000,1784.431,1582.437,1190.205,961.26,947.85,2092.701,Пермский край
2020-09-12 03:00:00.000,1777.157,1527.472,1126.971,961.89,948.08,2085.427,Пермский край
2020-09-12 04:00:00.000,1775.077,1478.775,1076.342,987.36,974.04,2083.347,Пермский край
2020-09-12 05:00:00.000,1807.157,1481.295,1113.451,1023.71,1009.65,2115.427,Пермский край
2020-09-12 06:00:00.000,1874.023,1169.244,873.031,1157.37,1140.84,2182.293,Пермский край
2020-09-12 07:00:00.000,1950.595,1148.314,931.005,1219.71,1200.17,2270.765,Пермский край
2020-09-12 08:00:00.000,1979.78,1606.14,1043.505,1332.79,1309.87,2299.95,Пермский край
2020-09-12 09:00:00.000,1999.117,1798.338,1084.226,1342.8,1319.86,2321.287,Пермский край
2020-09-12 10:00:00.000,2018.007,1772.46,1159.475,1335.16,1311.29,2340.177,Пермский край
2020-09-12 11:00:00.000,1992.893,1766.317,1146.411,1333.66,1309.95,2315.063,Пермский край
2020-09-12 12:00:00.000,1998.592,1758.91,1151.308,1332.25,1308.24,2320.762,Пермский край
2020-09-12 13:00:00.000,1978.796,1824.743,1214.276,1331.71,1308.26,2300.966,Пермский край
2020-09-12 14:00:00.000,1976.012,1829.592,1227.878,1330.36,1306.72,2298.182,Пермский край
2020-09-12 15:00:00.000,1973.534,1798.872,1184.793,1331.5,1308.31,2283.804,Пермский край
2020-09-12 16:00:00.000,1975.548,1783.164,1139.843,1335.36,1312.5,2285.818,Пермский край
2020-09-12 17:00:00.000,1963.783,1750.776,1098.431,1335.07,1312.6,2274.053,Пермский край
2020-09-12 18:00:00.000,2067.456,1681.916,1095.109,1337.63,1313.33,2377.726,Пермский край
2020-09-12 19:00:00.000,2079.265,1773.714,1182.169,1339.45,1315.17,2389.535,Пермский край
2020-09-12 20:00:00.000,2013.66,1827.314,1308.619,1315.86,1290.67,2323.93,Пермский край
2020-09-12 21:00:00.000,1920.132,1837.607,1467.527,1302.69,1282.07,2230.402,Пермский край
2020-09-12 22:00:00.000,1850.773,1881.066,1580.087,1267.54,1250.51,2161.043,Пермский край
2020-09-12 23:00:00.000,1807.405,1770.434,1417.242,1063.78,1050.37,2117.675,Пермский край
2020-09-13 00:00:00.000,1802.209,1788.943,1427.902,1085.68,1071.63,2110.479,Пермский край
2020-09-13 01:00:00.000,1798.717,1365.305,982.757,972.14,959.14,2106.987,Пермский край
2020-09-13 02:00:00.000,1793.938,1314.396,924.654,937.38,924.91,2102.208,Пермский край
2020-09-13 03:00:00.000,1759.683,1213.628,787.284,919.58,907.69,2067.953,Пермский край
2020-09-13 04:00:00.000,1748.757,1200.237,763.173,923.12,911.32,2057.027,Пермский край
2020-09-13 05:00:00.000,1789.635,1177.62,782.334,955.69,943.18,2097.905,Пермский край
2020-09-13 06:00:00.000,1856.82,1097.35,777.127,989.18,975.15,2165.09,Пермский край
2020-09-13 07:00:00.000,1912.644,984.736,722.111,1025.18,1009.39,2232.814,Пермский край
2020-09-13 08:00:00.000,1955.073,1138.161,926.509,1166.82,1148.53,2275.243,Пермский край
2020-09-13 09:00:00.000,1979.776,1261.227,1078.481,1197.88,1178.88,2301.946,Пермский край
2020-09-13 10:00:00.000,1978.925,1314.029,1132.768,1198.05,1179.51,2301.095,Пермский край
2020-09-13 11:00:00.000,1978.65,1319.45,1139.807,1203.35,1184.8,2300.82,Пермский край
2020-09-13 12:00:00.000,1981.611,1339.545,1163.531,1200.6,1181.93,2303.781,Пермский край
2020-09-13 13:00:00.000,1984.446,1340.383,1167.296,1200.27,1181.66,2306.616,Пермский край
2020-09-13 14:00:00.000,1983.884,1330.577,1156.947,1207.26,1188.58,2306.054,Пермский край
2020-09-13 15:00:00.000,2002.292,1293.883,1129.733,1214.99,1196.24,2312.562,Пермский край
2020-09-13 16:00:00.000,2014.981,1267.403,998.386,1228.71,1211.49,2325.251,Пермский край
2020-09-13 17:00:00.000,2002.953,1196.369,971.951,1221.75,1203.94,2313.223,Пермский край
2020-09-13 18:00:00.000,2086.057,1293.971,909.839,1240.11,1222.81,2396.327,Пермский край
2020-09-13 19:00:00.000,2123.059,1520.248,1100.008,1248.81,1231.01,2433.329,Пермский край
2020-09-13 20:00:00.000,2025.007,1630.671,1273.416,1236.84,1220.27,2335.277,Пермский край
2020-09-13 21:00:00.000,1963.679,1567.865,1373.275,1165.65,1148.18,2273.949,Пермский край
2020-09-13 22:00:00.000,1866.532,1904.873,1593.098,1107.12,1093.0,2176.802,Пермский край
2020-09-13 23:00:00.000,1827.58,1831.859,1467.882,1027.68,1014.54,2137.85,Пермский край
2020-09-14 00:00:00.000,1820.575,1229.689,837.368,894.61,882.43,2129.845,Пермский край
2020-09-14 01:00:00.000,1788.168,1172.206,745.365,885.02,873.2,2097.438,Пермский край
2020-09-14 02:00:00.000,1784.6,1111.51,679.482,885.86,873.98,2093.87,Пермский край
2020-09-14 03:00:00.000,1796.309,1037.146,615.735,891.87,879.41,2105.579,Пермский край
2020-09-14 04:00:00.000,1821.937,930.876,534.908,908.92,896.01,2131.207,Пермский край
2020-09-14 05:00:00.000,1899.949,978.15,663.121,977.2,962.14,2209.219,Пермский край
2020-09-14 06:00:00.000,1978.738,1055.963,831.783,1077.17,1058.92,2321.408,Пермский край
2020-09-14 07:00:00.000,2023.058,1133.817,962.69,1186.65,1166.29,2365.728,Пермский край
2020-09-14 08:00:00.000,2044.276,1568.676,945.6,1296.68,1277.76,2377.346,Пермский край
2020-09-14 09:00:00.000,2066.631,1944.915,1061.912,1324.6,1303.08,2401.701,Пермский край
2020-09-14 10:00:00.000,2066.568,2003.996,1131.573,1307.28,1286.67,2411.238,Пермский край
2020-09-14 11:00:00.000,2066.649,1970.366,1110.738,1305.25,1284.64,2411.319,Пермский край
2020-09-14 12:00:00.000,2063.869,1945.748,1095.743,1303.13,1282.51,2408.539,Пермский край
2020-09-14 13:00:00.000,2050.493,1941.547,1203.653,1299.83,1279.44,2373.663,Пермский край
2020-09-14 14:00:00.000,2047.484,2035.605,1213.831,1301.95,1281.07,2370.654,Пермский край
2020-09-14 15:00:00.000,2015.762,2171.974,1287.747,1309.3,1289.13,2338.932,Пермский край
2020-09-14 16:00:00.000,2027.577,2034.607,1187.215,1303.29,1282.86,2350.747,Пермский край
2020-09-14 17:00:00.000,2018.836,1862.213,1174.31,1297.99,1278.78,2363.506,Пермский край
2020-09-14 18:00:00.000,2059.251,1894.747,1221.812,1299.37,1279.36,2403.921,Пермский край
2020-09-14 19:00:00.000,2082.779,2020.139,1468.194,1300.25,1279.54,2427.449,Пермский край
2020-09-14 20:00:00.000,2045.471,1937.941,1794.275,1279.52,1259.75,2356.741,Пермский край
2020-09-14 21:00:00.000,1970.883,1967.849,1816.314,1227.63,1209.23,2282.153,Пермский край
2020-09-14 22:00:00.000,1854.442,1993.518,1706.796,1070.22,1055.68,2165.712,Пермский край
2020-09-14 23:00:00.000,1822.644,1482.199,1138.037,940.19,927.17,2133.914,Пермский край
2020-09-15 00:00:00.000,1855.844,1427.94,1104.711,967.63,953.52,2165.114,Пермский край
2020-09-15 01:00:00.000,1846.104,1233.966,895.383,895.11,882.21,2155.374,Пермский край
2020-09-15 02:00:00.000,1856.943,1135.596,805.987,887.37,874.4,2166.213,Пермский край
2020-09-15 03:00:00.000,1874.94,979.087,665.557,907.18,893.48,2184.21,Пермский край
2020-09-15 04:00:00.000,1928.498,983.815,725.809,969.81,954.37,2237.768,Пермский край
2020-09-15 05:00:00.000,1978.749,1020.325,815.61,1029.65,1012.16,2288.019,Пермский край
2020-09-15 06:00:00.000,2045.389,1035.205,908.125,1072.43,1052.78,2388.059,Пермский край
2020-09-15 07:00:00.000,2119.277,991.997,946.335,1159.5,1136.67,2461.947,Пермский край
2020-09-15 08:00:00.000,2120.683,1191.574,1079.797,1256.53,1234.35,2453.753,Пермский край
2020-09-15 09:00:00.000,2123.554,1660.398,986.077,1282.92,1261.05,2458.624,Пермский край
2020-09-15 10:00:00.000,2132.392,1783.399,1008.019,1288.44,1266.22,2477.062,Пермский край
2020-09-15 11:00:00.000,2120.021,1768.776,981.481,1288.52,1266.47,2464.691,Пермский край
2020-09-15 12:00:00.000,2120.918,1588.942,1052.985,1277.77,1256.69,2465.588,Пермский край
2020-09-15 13:00:00.000,2125.404,1698.8,1074.199,1278.91,1256.96,2448.574,Пермский край
2020-09-15 14:00:00.000,2109.661,1797.609,1038.659,1286.55,1264.02,2432.831,Пермский край
2020-09-15 15:00:00.000,2089.4,1892.39,1062.685,1299.17,1277.18,2412.57,Пермский край
2020-09-15 16:00:00.000,2097.008,1850.618,1026.107,1304.15,1282.0,2420.178,Пермский край
2020-09-15 17:00:00.000,2078.169,1759.667,976.157,1286.6,1264.78,2422.839,Пермский край
2020-09-15 18:00:00.000,2150.296,1813.7,1041.266,1296.14,1273.12,2494.966,Пермский край
2020-09-15 19:00:00.000,2161.496,1945.396,1197.612,1293.19,1269.87,2506.166,Пермский край
2020-09-15 20:00:00.000,2105.553,1859.797,1642.97,1274.94,1256.16,2416.823,Пермский край
2020-09-15 21:00:00.000,2036.404,1902.26,1817.19,1226.59,1206.86,2347.674,Пермский край
2020-09-15 22:00:00.000,1951.155,1903.166,1712.725,1079.79,1063.2,2262.425,Пермский край
2020-09-15 23:00:00.000,1918.675,1465.495,1191.851,979.47,965.05,2229.945,Пермский край
2020-09-16 00:00:00.000,1790.962,1927.186,1536.662,1027.74,1013.72,2120.032,Пермский край
2020-09-16 01:00:00.000,1793.358,1566.29,1160.781,960.27,946.76,2122.428,Пермский край
2020-09-16 02:00:00.000,1783.555,1480.06,1060.809,957.7,944.35,2112.625,Пермский край
2020-09-16 03:00:00.000,1808.424,1373.257,975.733,968.99,954.89,2137.494,Пермский край
2020-09-16 04:00:00.000,1888.546,1333.383,1018.641,1007.49,991.62,2217.616,Пермский край
2020-09-16 05:00:00.000,1943.873,1339.07,1082.671,1095.29,1076.75,2272.943,Пермский край
2020-09-16 06:00:00.000,2039.649,1156.305,983.546,1209.48,1187.48,2378.319,Пермский край
2020-09-16 07:00:00.000,2064.688,1506.165,823.312,1274.0,1251.55,2406.358,Пермский край
2020-09-16 08:00:00.000,2100.82,1801.109,1027.875,1395.0,1370.15,2409.09,Пермский край
2020-09-16 09:00:00.000,2119.661,1851.096,1100.937,1423.24,1397.74,2429.931,Пермский край
2020-09-16 10:00:00.000,2117.936,1877.158,1126.556,1410.66,1386.29,2437.806,Пермский край
2020-09-16 11:00:00.000,2138.278,1827.059,1096.159,1411.38,1386.6,2458.148,Пермский край
2020-09-16 12:00:00.000,2138.472,1811.182,1078.779,1401.84,1377.27,2458.342,Пермский край
